Elapsed Time (ms), Alphabet, Pitch, Yaw, Roll,attentive
184211, G,351.6068,159.0285,352.5447,0
184228, G,351.367,158.1005,352.5473,0
184242, G,351.1502,157.1999,352.5821,0
184256, G,350.7025,155.3447,352.6424,0
184278, G,350.431,154.6391,352.6591,0
184295, G,350.1941,153.9345,352.7314,0
184311, G,349.9134,153.2196,352.9009,0
184326, G,349.5843,152.4203,353.0213,0
184340, G,348.9909,150.7253,353.3027,0
184361, G,348.802,149.7649,353.4124,0
184378, G,348.8598,148.926,353.4824,0
184395, G,348.9321,148.2037,353.4465,0
184410, G,348.8572,147.448,353.5114,0
184423, G,348.6725,145.98,353.6291,0
184444, G,348.6027,145.3781,353.8358,0
184462, G,348.4844,144.8489,353.9782,0
184478, G,348.3552,144.3867,354.126,0
184493, G,348.2244,143.9874,354.2328,0
184507, G,347.9844,143.0344,354.474,0
184528, G,347.8904,142.7812,354.5652,0
184545, G,347.808,142.5013,354.7209,0
184561, G,347.7387,142.2027,354.8485,0
184577, G,347.6553,141.898,355.0003,0
184590, G,347.4335,141.2607,355.3035,0
184605, G,347.2756,140.9709,355.4572,0
184628, G,347.1848,140.7216,355.5766,0
184644, G,347.1183,140.4742,355.7169,0
184660, G,347.1229,140.2587,355.8394,0
184674, G,347.0079,139.797,356.1019,0
184688, G,346.8928,139.567,356.2168,0
184711, G,346.6953,139.3324,356.2897,0
184728, G,346.5816,139.0495,356.3987,0
184744, G,346.5327,138.7543,356.4798,0
184758, A,346.4318,138.2302,356.6822,0
184772, A,346.4088,137.9881,356.7417,0
184795, A,346.366,137.816,356.7961,0
184811, A,346.2619,137.5652,356.9069,0
184828, A,346.1914,137.3294,357.019,0
184841, A,346.1702,137.1049,357.1225,0
184855, A,346.1979,136.6853,357.3738,0
184878, A,346.3183,136.6337,357.4518,0
184894, A,346.3299,136.4969,357.5743,0
184911, A,346.2079,136.3499,357.7002,0
184924, A,346.1205,136.1897,357.8293,0
184938, A,346.0265,135.8563,358.0374,0
184961, A,346.0879,135.8259,358.08,0
184978, A,346.1239,135.7497,358.1591,0
184994, A,346.0898,135.6166,358.2183,0
185008, A,345.939,135.3128,358.3805,0
185022, A,345.8007,135.1447,358.4032,0
185044, A,345.7649,134.9564,358.3863,0
185061, A,345.7615,134.8365,358.4131,0
185078, A,345.8062,134.7484,358.4094,0
185092, A,345.7532,134.685,358.4291,0
185106, A,345.6782,134.4718,358.4904,0
185128, A,345.6722,134.4581,358.4689,0
185144, A,345.669,134.462,358.4736,0
185161, A,345.679,134.5063,358.4643,0
185175, A,345.6796,134.5349,358.4651,0
185189, A,345.5496,134.5512,358.4632,0
185211, A,345.3955,134.5346,358.4567,0
185228, A,345.3036,134.5242,358.4219,0
185244, A,345.2638,134.5612,358.3816,0
185259, A,345.2266,134.6496,358.3247,0
185272, A,345.1421,134.7567,358.2643,0
185294, A,345.0324,134.8625,358.1736,0
185311, A,344.8776,134.932,358.1337,0
185328, A,344.7871,134.9991,358.071,0
185343, A,344.6972,135.0605,358.0138,0
185356, A,344.5651,135.1906,357.8687,0
185378, A,344.4925,135.2963,357.7965,0
185395, A,344.4215,135.3648,357.7165,0
185411, A,344.2884,135.4266,357.6388,0
185426, A,344.2285,135.4729,357.5651,0
185440, A,344.0739,135.6136,357.372,0
185461, A,344.0103,135.6931,357.2921,0
185478, A,343.9966,135.771,357.2102,0
185495, A,343.9724,135.8358,357.1613,0
185510, A,343.9485,135.9074,357.0838,0
185523, A,343.8854,136.0455,356.9526,0
185544, A,343.9093,136.1371,356.9171,0
185562, A,343.9681,136.3073,356.9364,0
185578, A,344.052,136.487,356.9637,0
185593, A,344.0587,136.6778,357.0142,0
185607, A,344.044,137.001,357.0031,0
185628, A,344.0186,137.2059,357.0009,0
185645, A,344.0407,137.3514,356.9724,0
185661, A,344.0694,137.5272,356.9877,0
185677, A,344.1188,137.7229,356.9809,0
185691, A,344.2047,138.0443,356.9599,0
185705, A,344.2292,138.1332,356.9993,0
185728, A,344.1805,138.0325,357.0222,0
185744, A,344.2351,137.9859,357.0139,0
185760, A,344.3231,137.9944,356.9973,0
185774, A,344.4695,138.0621,356.9925,0
185788, A,344.5904,138.0683,356.9604,0
185811, A,344.6226,138.0624,356.8675,0
185828, A,344.6801,138.022,356.8269,0
185844, A,344.7297,138.0007,356.7662,0
185858, A,344.8643,137.9755,356.675,0
185878, A,344.9653,138.0415,356.613,0
185894, A,345.0617,138.0989,356.5775,0
185911, A,345.1218,138.1799,356.5007,0
185927, A,345.185,138.225,356.4563,0
185940, A,345.3239,138.376,356.3333,0
185961, A,345.4716,138.5318,356.3032,0
185978, A,345.611,138.7822,356.2732,0
185995, A,345.7037,139.0914,356.1986,0
186010, A,345.6848,139.4045,356.1202,0
186024, A,345.774,139.8363,356.0167,0
186044, A,345.873,140.1501,355.9547,0
186062, A,346.0332,140.5607,355.8896,0
186078, A,346.1839,141.0991,355.8509,0
186095, A,346.2588,141.6234,355.7401,0
186107, A,346.27,142.0248,355.6194,0
186121, A,346.3689,142.7854,355.4421,0
186144, A,346.4938,143.3209,355.3229,0
186163, A,346.7119,144.0283,355.2668,0
186177, A,347.1176,145.3851,355.2132,0
186191, A,347.3212,146.1417,355.2494,0
186213, A,347.3341,146.7657,355.1013,0
186230, A,347.3973,147.3804,354.92,0
186246, A,347.5731,148.1865,354.7987,0
186260, A,347.8022,149.0338,354.6919,0
186274, A,348.2521,150.524,354.6383,0
186296, A,348.27,151.159,354.4936,0
186313, A,348.339,151.7326,354.3264,0
186329, A,348.4791,152.4586,354.137,0
186344, A,348.6755,153.2928,354.0105,0
186357, A,349.0769,154.9082,353.8447,0
186379, A,349.2875,155.6392,353.9404,0
186397, A,349.3712,156.0904,353.8732,0
186413, A,349.4408,156.5527,353.7059,0
186428, A,349.539,157.1632,353.576,0
186441, A,349.8671,158.5164,353.4241,0
186463, A,350.2618,159.4422,353.3218,0
186479, A,350.5035,160.052,353.3651,0
186496, A,350.5399,160.4492,353.2968,0
186511, A,350.5371,160.7937,353.1747,0
186525, A,350.7234,161.8416,353.0616,0
186546, A,350.9204,162.6099,353.0587,0
186563, A,351.1864,163.4355,353.0384,0
186580, A,351.4719,164.0403,353.122,0
186595, A,351.6072,164.495,353.0819,0
186609, A,351.8289,165.3955,353.0287,0
186630, A,351.8983,165.8101,353.0391,0
186646, A,352.092,166.4519,353.0068,0
186663, A,352.3282,167.1688,352.99,0
186679, A,352.5821,167.8402,352.9982,0
186693, A,353.0341,169.0318,353.0305,0
186706, A,353.2059,169.5002,353.0523,0
186730, A,353.294,169.8642,353.0922,0
186747, A,353.4508,170.4251,353.1534,0
186762, a,353.6403,170.9923,353.1876,1
186776, a,354.0453,172.1096,353.2355,1
186790, a,354.2574,172.6447,353.266,1
186813, a,354.387,173.0708,353.2382,1
186829, a,354.4319,173.4637,353.183,1
186847, a,354.5419,173.8736,353.1216,1
186859, a,354.68,174.3567,353.1167,1
186873, a,355.0129,175.3681,353.1021,1
186896, a,355.2447,175.9578,353.0866,1
186913, a,355.4247,176.4995,353.0623,1
186929, a,355.5291,177.0023,353.0659,1
186943, a,355.7571,177.9872,353.0316,1
186957, a,355.848,178.4395,353.0246,1
186980, a,355.9806,178.8672,353.0123,1
186997, a,356.1563,179.3073,352.9948,1
187013, a,356.3366,179.7844,352.9837,1
187026, a,356.4808,180.2019,352.9337,1
187040, a,356.7051,181.0134,352.865,1
187063, a,356.7411,181.276,352.8726,1
187079, a,356.8435,181.5714,352.8609,1
187097, a,356.9648,181.894,352.8696,1
187110, a,357.2117,182.5855,352.8465,1
187123, a,357.5118,183.2589,352.8526,1
187147, a,357.6667,183.4853,352.8422,1
187163, a,357.7348,183.7708,352.8445,1
187180, a,357.8289,184.0322,352.869,1
187195, a,357.8857,184.2526,352.9119,1
187210, a,358.0925,184.7544,352.9038,1
187230, a,358.1452,184.9804,352.9296,1
187247, a,358.1958,185.1704,352.9651,1
187263, a,358.223,185.3248,353.0008,1
187279, a,358.2659,185.6235,353.0597,1
187296, a,358.1909,185.6583,353.0986,1
187310, a,358.2101,185.7111,353.0329,1
187324, a,358.2354,185.9407,353.0435,1
187341, a,358.2037,185.9766,353.1077,1
187363, a,358.2089,186.0201,353.1914,1
187380, a,358.2069,186.0305,353.2634,1
187397, a,358.1958,186.0021,353.3015,1
187413, a,358.2067,185.9735,353.3133,1
187428, a,358.1969,185.9921,353.3575,1
187442, a,358.2292,186.0196,353.4371,1
187457, a,358.1945,186.0402,353.5179,1
187480, a,358.2118,186.0076,353.6243,1
187496, a,358.2364,185.9445,353.7104,1
187513, a,358.2595,185.8371,353.8027,1
187527, a,358.2651,185.7638,353.8926,1
187540, a,358.2445,185.6646,354.0784,1
187563, a,358.2026,185.579,354.1965,1
187580, a,358.1703,185.4622,354.3491,1
187597, a,358.2112,185.3451,354.4727,1
187611, a,358.1787,185.1843,354.6013,1
187624, a,358.1543,184.9298,354.8839,1
187646, a,358.1448,184.7,355.0184,1
187663, a,358.1283,184.4396,355.1775,1
187680, a,358.1204,184.1947,355.3866,1
187695, a,358.1228,183.9167,355.5897,1
187708, a,358.115,183.4503,355.9461,1
187730, a,358.0612,183.0665,356.2393,1
187747, a,358.0821,182.7255,356.4669,1
187763, a,358.0569,182.385,356.6831,1
187778, a,358.1074,182.074,356.8905,1
187792, a,358.1026,181.4463,357.2662,1
187814, a,358.1403,181.1131,357.4669,1
187830, a,358.0933,180.7882,357.6684,1
187846, a,358.1067,180.4841,357.8016,1
187862, a,358.0853,180.1448,357.9717,1
187876, a,358.063,179.4964,358.316,1
187890, a,358.0456,179.178,358.4196,1
187913, a,358.042,178.8667,358.5344,1
187930, a,358.0383,178.5848,358.6212,1
187946, a,358.048,178.2993,358.694,1
187960, a,358.0325,177.7096,358.9183,1
187974, a,358.0195,177.467,358.992,1
187997, a,358.0333,177.2039,359.0084,1
188013, a,358.0102,176.9345,359.0646,1
188030, a,358.016,176.6582,359.1707,1
188043, a,358.0327,176.3779,359.2522,1
188057, a,358.0225,175.8357,359.4012,1
188080, a,358.0143,175.6149,359.4408,1
188096, a,358.0155,175.3637,359.5983,1
188113, a,358.0186,175.0945,359.7472,1
188126, a,358.0178,174.8232,359.8459,1
188140, a,358.0332,174.3253,0.06426346,1
188163, a,358.0124,174.045,0.1460588,1
188180, a,358.0287,173.8161,0.2217068,1
188196, a,358.0529,173.543,0.2926653,1
188210, a,358.0451,173.3017,0.3900512,1
188224, a,358.0569,172.8244,0.5707747,1
188247, a,358.0294,172.5085,0.6294132,1
188263, a,357.9843,172.1534,0.690347,1
188280, a,357.9547,171.8445,0.7020061,1
188294, a,357.9083,171.3209,0.8156804,1
188308, a,357.928,171.0527,0.8594307,1
188330, a,357.9189,170.8476,0.971828,1
188347, a,357.8883,170.6394,1.075912,1
188363, a,357.8922,170.3991,1.115761,1
188377, a,357.8525,170.2033,1.139188,1
188391, a,357.8633,169.728,1.23713,1
188413, a,357.8871,169.544,1.243855,1
188430, a,357.8928,169.3378,1.270354,1
188446, a,357.9108,169.1591,1.302483,1
188460, a,357.8705,168.9993,1.343941,1
188474, a,357.8441,168.6452,1.388263,1
188496, a,357.8259,168.5914,1.418223,1
188513, a,357.7898,168.4989,1.405421,1
188530, a,357.7677,168.4416,1.379181,1
188544, a,357.7748,168.3692,1.362209,1
188558, a,357.7472,168.225,1.345116,1
188580, a,357.703,168.2339,1.33432,1
188597, a,357.5952,168.2986,1.276309,1
188613, a,357.4143,168.3416,1.234183,1
188628, a,357.2597,168.3808,1.16939,1
188641, a,357.0947,168.4276,1.090371,1
188663, a,357.0628,168.5477,1.071285,1
188679, a,357.0304,168.6904,0.9934363,1
188696, a,356.981,168.8228,0.941587,1
188712, a,356.8869,168.9269,0.8732811,1
188726, a,356.6964,169.1289,0.769706,1
188747, a,356.648,169.2669,0.7355875,1
188763, E,356.5961,169.4197,0.6996431,1
188780, E,356.5618,169.4824,0.6877698,1
188795, E,356.5516,169.5793,0.6754892,1
188809, E,356.4817,169.7692,0.5653614,1
188830, E,356.4602,169.8587,0.5679091,1
188847, E,356.4488,169.9556,0.5374002,1
188863, E,356.4105,170.0323,0.5143908,1
188879, E,356.365,170.0248,0.5047911,1
188893, E,356.2336,170.2199,0.4497715,1
188907, E,356.1794,170.3425,0.3579681,1
188930, E,356.0784,170.4911,0.3100835,1
188947, E,355.9754,170.6235,0.2254196,1
188962, E,355.8518,170.7887,0.147765,1
188976, E,355.6343,171.1116,359.9933,1
188990, E,355.418,171.2984,359.8417,1
189014, E,355.1009,171.5761,359.5671,1
189030, E,354.8915,171.8848,359.3506,1
189047, E,354.7678,172.2042,359.1327,1
189059, E,354.6534,172.4977,358.9608,1
189073, E,354.4141,173.1116,358.5698,1
189096, E,354.3464,173.5259,358.3599,1
189113, E,354.2432,173.8484,358.1875,1
189129, E,354.1169,174.1664,357.9933,1
189143, E,353.8961,174.8228,357.5888,1
189157, E,353.7884,175.1304,357.3406,1
189180, E,353.7647,175.4418,357.0898,1
189197, E,353.746,175.715,356.9159,1
189213, E,353.7323,175.941,356.7637,1
189227, E,353.704,176.1491,356.606,1
189241, E,353.688,176.6512,356.2711,1
189263, E,353.7815,176.8133,356.175,1
189280, E,353.8026,177.073,356.0701,1
189297, E,353.7548,177.4757,356.2019,1
189311, E,353.611,178.289,356.5471,1
189324, E,353.5066,178.8119,356.9419,1
189346, E,353.4349,179.4368,357.3099,1
189363, E,353.3798,179.8632,357.5884,1
189380, E,353.3666,180.2199,357.806,1
189394, E,353.3507,180.4926,357.9856,1
189408, E,353.2857,181.0459,358.3816,1
189430, E,353.3229,181.0005,358.5468,1
189447, E,353.3607,180.9853,358.687,1
189464, E,353.4469,180.9134,358.7674,1
189477, E,353.5182,180.9235,358.9033,1
189491, E,353.6555,180.9277,359.1925,1
189513, E,353.7826,180.7425,359.241,1
189530, E,353.8397,180.6183,359.31,1
189547, E,353.9077,180.4764,359.351,1
189561, E,353.9578,180.3615,359.3744,1
189575, E,354.0912,180.1717,359.462,1
189597, E,354.1905,180.0404,359.4705,1
189613, E,354.2563,179.9796,359.5081,1
189630, E,354.3254,179.9632,359.562,1
189645, E,354.3577,179.9407,359.5828,1
189659, E,354.4178,179.8694,359.6647,1
189680, E,354.497,179.8929,359.7129,1
189697, E,354.5355,179.9103,359.7341,1
189713, E,354.6128,179.9081,359.796,1
189728, E,354.6702,179.8933,359.846,1
189742, E,354.7853,179.8242,359.9174,1
189763, E,354.7845,179.7178,359.9242,1
189779, E,354.8207,179.6097,359.9131,1
189797, E,354.8313,179.496,359.8863,1
189812, E,354.8869,179.3869,359.8417,1
189826, E,354.9827,179.1835,359.8158,1
189840, E,354.9995,179.0761,359.7666,1
189863, E,355.0038,178.9274,359.7608,1
189882, E,354.9802,178.8074,359.7264,1
189895, E,355.033,178.551,359.6879,1
189910, E,355.0861,178.4426,359.6125,1
189932, E,355.1377,178.3321,359.601,1
189948, E,355.2146,178.2395,359.5559,1
189964, E,355.2615,178.1481,359.5115,1
189979, E,355.289,178.0564,359.464,1
189993, E,355.33,177.8824,359.3957,1
190014, E,355.3426,177.8173,359.3656,1
190032, E,355.3782,177.7683,359.3136,1
190048, E,355.4401,177.7622,359.2486,1
190063, E,355.4582,177.7259,359.2357,1
190076, E,355.5576,177.6369,359.1345,1
190098, E,355.5558,177.6068,359.079,1
190115, E,355.5807,177.5814,359.0681,1
190131, E,355.5672,177.541,359.0108,1
190146, E,355.589,177.4964,358.9549,1
190160, E,355.6316,177.394,358.8309,1
190181, E,355.641,177.3736,358.7121,1
190198, E,355.6816,177.3094,358.7115,1
190215, E,355.7101,177.2504,358.6801,1
190230, E,355.7426,177.186,358.6252,1
190243, E,355.8088,177.0674,358.5273,1
190265, E,355.8584,176.9994,358.5099,1
190282, E,355.8908,176.8835,358.4748,1
190298, E,355.8891,176.7641,358.4406,1
190313, E,355.9212,176.6439,358.4078,1
190327, E,355.9488,176.3333,358.3,1
190348, E,355.9242,176.1124,358.214,1
190365, E,355.902,175.8956,358.1049,1
190382, E,355.7552,175.6566,357.9376,1
190397, E,355.5256,175.3976,357.7628,1
190411, E,355.1299,174.8219,357.4388,1
190431, E,354.918,174.2623,357.1165,1
190448, E,354.8561,173.8321,356.8693,1
190465, E,354.8879,173.4747,356.5776,1
190480, E,354.8825,173.2077,356.3748,1
190494, E,354.7732,172.6765,356.0452,1
190514, E,354.8167,172.5282,355.9553,1
190531, E,354.8577,172.3799,355.9188,1
190548, E,354.8867,172.2572,355.8787,1
190564, E,354.9712,172.1399,355.8351,1
190578, E,354.9899,171.7786,355.7021,1
190592, E,355.0082,171.6502,355.6822,1
190614, E,355.0377,171.5187,355.6685,1
190632, E,355.0154,171.3734,355.6201,1
190647, E,355.0417,171.219,355.5645,1
190661, E,355.0535,170.9449,355.4835,1
190675, E,355.0637,170.7932,355.4604,1
190698, E,355.0445,170.6521,355.3801,1
190715, E,354.9918,170.5177,355.3217,1
190731, E,354.9551,170.4,355.2703,1
190744, E,354.9055,170.1637,355.1609,1
190758, E,354.9019,170.0854,355.1473,1
190781, J,354.932,170.0604,355.1493,1
190798, J,354.9519,170.0633,355.101,1
190815, J,354.9529,170.0696,355.0566,1
190828, J,354.9506,170.0817,354.9936,1
190842, J,354.9673,170.0781,354.8938,1
190865, J,354.9817,170.1669,354.8747,1
190881, J,354.9989,170.2187,354.8821,1
190898, J,355.0394,170.2933,354.8817,1
190911, J,355.0319,170.3858,354.9307,1
190925, J,355.041,170.5295,354.936,1
190948, J,354.9993,170.6185,354.9299,1
190965, J,354.9892,170.6723,354.9222,1
190982, J,355.0111,170.6934,354.9067,1
190995, J,355.0365,170.7435,354.9023,1
191008, J,355.0531,170.8446,354.894,1
191031, J,355.0718,170.9322,354.8901,1
191048, J,355.0869,171.0313,354.8684,1
191064, J,355.0998,171.1005,354.8511,1
191078, J,355.1339,171.2455,354.8241,1
191093, J,355.1608,171.2977,354.8036,1
191115, J,355.1934,171.3621,354.7936,1
191132, J,355.2263,171.4747,354.7672,1
191148, J,355.253,171.5651,354.7917,1
191162, J,355.2644,171.6759,354.7907,1
191176, J,355.2754,171.8392,354.8055,1
191198, J,355.2559,171.9425,354.7546,1
191215, J,355.2541,172.0677,354.685,1
191231, J,355.2723,172.1857,354.6831,1
191246, J,355.2681,172.2936,354.6811,1
191260, J,355.2739,172.4945,354.636,1
191281, J,355.2903,172.6138,354.6172,1
191298, J,355.3109,172.7369,354.5904,1
191315, J,355.3256,172.8394,354.5692,1
191329, J,355.3185,172.9644,354.5324,1
191343, J,355.3405,173.1923,354.5262,1
191364, J,355.2833,173.2947,354.5081,1
191382, J,355.2851,173.402,354.481,1
191399, J,355.2515,173.5122,354.4699,1
191413, J,355.2243,173.6038,354.4665,1
191427, J,355.1883,173.8037,354.4359,1
191448, J,355.1818,173.8519,354.4281,1
191465, J,355.1389,173.942,354.4439,1
191481, J,355.1193,174.0189,354.4636,1
191497, J,355.0929,174.071,354.4903,1
191511, J,355.0757,174.2158,354.4891,1
191531, J,355.0951,174.2888,354.5134,1
191548, J,355.0776,174.3543,354.5498,1
191565, J,355.0567,174.4209,354.5606,1
191580, J,355.0598,174.4633,354.6045,1
191594, J,355.0512,174.5986,354.6359,1
191608, J,355.0568,174.6264,354.6362,1
191631, J,355.0596,174.6495,354.6463,1
191648, J,355.0687,174.6955,354.6453,1
191664, J,355.0758,174.7525,354.6469,1
191678, J,355.0741,174.7893,354.6447,1
191692, J,355.0833,174.8454,354.6443,1
191715, J,355.0864,174.8547,354.6194,1
191731, J,355.074,174.876,354.6479,1
191748, J,355.0938,174.9158,354.6229,1
191761, J,355.0804,174.9362,354.6365,1
191781, J,355.1042,175.0027,354.6239,1
191798, J,355.0861,175.0153,354.6462,1
191814, J,355.076,175.0458,354.6338,1
191831, J,355.089,175.0609,354.63,1
191844, J,355.0789,175.1011,354.6247,1
191865, J,355.0787,175.1297,354.6368,1
191882, J,355.0973,175.1612,354.6267,1
191898, J,355.0868,175.1865,354.6564,1
191914, J,355.091,175.2202,354.6398,1
191928, J,355.0984,175.2888,354.6472,1
191942, J,355.0846,175.3268,354.6413,1
191964, J,355.0802,175.3403,354.6339,1
191982, J,355.0795,175.389,354.6441,1
191998, J,355.0798,175.397,354.6625,1
192012, J,355.0663,175.4245,354.6509,1
192025, J,355.0916,175.4713,354.647,1
192048, J,355.1034,175.4894,354.6292,1
192065, J,355.1169,175.508,354.6234,1
192081, J,355.0923,175.5215,354.6492,1
192095, J,355.0808,175.5508,354.6366,1
192109, J,355.0896,175.5827,354.633,1
192131, J,355.0933,175.5672,354.629,1
192148, J,355.0893,175.5867,354.6301,1
192165, J,355.1013,175.6006,354.6312,1
192178, J,355.1033,175.6074,354.6337,1
192192, J,355.1004,175.6304,354.6321,1
192215, J,355.1027,175.654,354.6331,1
192231, J,355.0779,175.6655,354.6469,1
192248, J,355.057,175.6604,354.6753,1
192262, J,355.05,175.6696,354.6598,1
192276, J,355.0164,175.6949,354.6409,1
192298, J,355.0444,175.725,354.6164,1
192315, J,355.0517,175.7265,354.6385,1
192332, J,355.0469,175.7507,354.6253,1
192346, J,355.037,175.7571,354.6273,1
192360, J,355.0499,175.7813,354.6204,1
192382, J,355.0722,175.8063,354.5992,1
192398, J,355.0799,175.8176,354.6032,1
192415, J,355.0748,175.8338,354.6119,1
192429, J,355.0811,175.8398,354.6196,1
192443, J,355.0679,175.8558,354.6255,1
192464, J,355.0594,175.8714,354.6126,1
192481, J,355.0261,175.8696,354.6208,1
192498, J,355.0123,175.8632,354.6232,1
192513, J,355.009,175.8483,354.6279,1
192527, J,355.0007,175.8212,354.6372,1
192548, J,355.0001,175.7928,354.6615,1
192565, J,354.9784,175.759,354.6412,1
192582, J,354.9755,175.7567,354.6111,1
192597, J,354.9886,175.751,354.6173,1
192611, J,355.0024,175.7292,354.6368,1
192632, J,354.999,175.7297,354.651,1
192648, J,354.9959,175.7346,354.6616,1
192665, J,354.9872,175.7252,354.6714,1
192680, J,355.0097,175.7207,354.6699,1
192694, J,355.0209,175.7134,354.6686,1
192708, J,355.0583,175.7092,354.656,1
192731, J,355.0629,175.7,354.6502,1
192748, J,355.0647,175.7086,354.66,1
192764, J,355.0688,175.7057,354.6682,1
192778, L,355.0789,175.7113,354.6529,1
192792, L,355.0769,175.7298,354.6463,1
192815, L,355.0776,175.7324,354.6633,1
192832, L,355.0772,175.7361,354.6735,1
192847, L,355.0792,175.7305,354.6744,1
192861, L,355.0729,175.7149,354.6776,1
192875, L,355.0728,175.7097,354.6902,1
192898, L,355.0762,175.7059,354.6888,1
192915, L,355.0768,175.6898,354.6836,1
192931, L,355.0833,175.6899,354.685,1
192945, L,355.0824,175.6713,354.695,1
192959, L,355.0897,175.6691,354.6979,1
192982, L,355.0877,175.665,354.7103,1
192998, L,355.0856,175.6763,354.708,1
193014, L,355.0818,175.6738,354.7069,1
193028, L,355.0726,175.6571,354.7145,1
193042, L,355.0788,175.6579,354.7061,1
193065, L,355.0719,175.6721,354.7057,1
193081, L,355.0671,175.6757,354.6982,1
193098, L,355.0771,175.6836,354.7054,1
193112, L,355.0628,175.6998,354.704,1
193125, L,355.0574,175.7062,354.6994,1
193148, L,355.057,175.7247,354.6846,1
193165, L,355.0589,175.7266,354.6732,1
193181, L,355.0544,175.7366,354.6672,1
193195, L,355.0748,175.7381,354.6662,1
193209, L,355.0803,175.7693,354.6371,1
193231, L,355.0697,175.7852,354.639,1
193248, L,355.0824,175.7912,354.6475,1
193265, L,355.076,175.7939,354.6469,1
193278, L,355.0757,175.7913,354.6282,1
193292, L,355.0799,175.8071,354.601,1
193315, L,355.1278,175.806,354.5554,1
193331, L,355.1395,175.8101,354.5806,1
193348, L,355.146,175.8148,354.5788,1
193362, L,355.141,175.8257,354.5722,1
193376, L,355.1373,175.8488,354.5682,1
193398, L,355.1505,175.8561,354.5583,1
193415, L,355.1611,175.8689,354.5391,1
193432, L,355.1774,175.8845,354.5297,1
193445, L,355.1835,175.8788,354.5384,1
193460, L,355.1766,175.9041,354.5286,1
193481, L,355.1446,175.9027,354.5075,1
193498, L,355.1269,175.9291,354.4936,1
193515, L,355.106,175.9362,354.4966,1
193529, L,355.1058,175.9651,354.478,1
193543, L,355.0978,175.9765,354.4774,1
193565, L,355.1212,175.9632,354.5036,1
193581, L,355.1313,175.9688,354.4677,1
193598, L,355.1328,175.9799,354.4264,1
193613, L,355.1383,175.983,354.4299,1
193627, L,355.1598,176.0089,354.4277,1
193648, L,355.1788,176.0058,354.4357,1
193665, L,355.182,175.999,354.4374,1
193682, L,355.1944,176.002,354.4424,1
193696, L,355.1939,175.9909,354.4265,1
193710, L,355.2157,175.987,354.4031,1
193732, L,355.2121,175.9766,354.3971,1
193748, L,355.1965,175.976,354.395,1
193764, L,355.208,175.9816,354.3929,1
193780, L,355.2125,175.9931,354.4061,1
193794, L,355.22,176.0077,354.3884,1
193815, L,355.1899,176.037,354.3879,1
193832, L,355.1925,176.0547,354.3957,1
193848, L,355.1917,176.0835,354.3925,1
193864, L,355.1902,176.1006,354.4087,1
193877, L,355.1957,176.1371,354.4139,1
193892, L,355.205,176.1317,354.4018,1
193915, L,355.2096,176.1222,354.4134,1
193932, L,355.2208,176.1092,354.3972,1
193947, L,355.2266,176.1044,354.4006,1
193961, L,355.2313,176.1031,354.3992,1
193975, L,355.2502,176.1159,354.402,1
193998, L,355.2561,176.1172,354.4195,1
194015, L,355.2722,176.1357,354.4294,1
194032, L,355.2791,176.1568,354.4317,1
194045, L,355.2943,176.1583,354.4179,1
194058, L,355.3044,176.1807,354.4201,1
194082, L,355.3099,176.1936,354.4076,1
194098, L,355.3212,176.1989,354.4135,1
194114, L,355.3202,176.2086,354.4097,1
194128, L,355.3145,176.2289,354.4174,1
194142, L,355.336,176.2332,354.4278,1
194165, L,355.3309,176.2391,354.4253,1
194181, L,355.3427,176.2416,354.4277,1
194198, L,355.3477,176.237,354.4216,1
194211, L,355.3545,176.2466,354.4213,1
194225, L,355.382,176.2607,354.4211,1
194248, L,355.3719,176.2615,354.4311,1
194265, L,355.3657,176.2636,354.4538,1
194282, L,355.3612,176.2563,354.4536,1
194295, L,355.3588,176.2615,354.4507,1
194309, L,355.3525,176.257,354.395,1
194331, L,355.3527,176.2852,354.3989,1
194348, L,355.3487,176.2867,354.4321,1
194364, L,355.3647,176.3068,354.4215,1
194379, L,355.3634,176.3262,354.4172,1
194393, L,355.3717,176.3471,354.4334,1
194415, L,355.3862,176.3759,354.4067,1
194431, L,355.3872,176.3955,354.3983,1
194448, L,355.3832,176.4047,354.3947,1
194462, L,355.3734,176.4235,354.4065,1
194476, L,355.3623,176.4528,354.3957,1
194498, L,355.3524,176.4743,354.386,1
194515, L,355.3297,176.5068,354.4022,1
194532, L,355.3065,176.5182,354.4092,1
194546, L,355.3113,176.5047,354.4054,1
194560, L,355.2817,176.5113,354.4245,1
194581, L,355.2782,176.5187,354.4327,1
194598, L,355.2693,176.4972,354.4171,1
194614, L,355.2662,176.4951,354.3893,1
194629, L,355.2712,176.4963,354.4066,1
194643, L,355.288,176.4972,354.4056,1
194665, L,355.3067,176.4948,354.4106,1
194681, L,355.317,176.4821,354.4167,1
194698, L,355.3414,176.4824,354.4223,1
194713, L,355.3619,176.4837,354.4153,1
194727, L,355.3995,176.4718,354.4014,1
194748, L,355.4297,176.4795,354.3866,1
194765, L,355.4329,176.4903,354.3726,1
194782, Y,355.4352,176.4892,354.3626,1
194797, Y,355.4417,176.5112,354.3628,1
194810, Y,355.4588,176.5271,354.3477,1
194832, Y,355.4752,176.5432,354.3552,1
194848, Y,355.4866,176.5509,354.363,1
194865, Y,355.4902,176.5553,354.3609,1
194881, Y,355.5018,176.5431,354.37,1
194896, Y,355.4991,176.5321,354.3752,1
