Elapsed Time (ms),Response Time (ms),Alphabet,Correct,Error Type,Pitch,Yaw,Roll,std_pitch,var_pitch,mean_pitch,mode_pitch,median_pitch,std_yaw,var_yaw,mean_yaw,mode_yaw,median_yaw,std_roll,var_roll,mean_roll,mode_roll,median_roll,Attentive
892995,2000,R,No,Omission,179,180,174,3.91,15.29,174.40,176.00,175.00,24.89,619.40,195.64,180.00,183.00,4.14,17.16,175.48,177.00,177.00,0
893578,583,C,Yes,None,178,182,176,3.92,15.40,174.41,176.00,175.00,25.12,631.00,195.30,177.00,183.00,4.12,16.95,175.63,177.00,177.00,1
897023,2000,D,No,Omission,174,194,175,2.23,4.97,176.04,176.00,176.00,2.66,7.09,177.09,177.00,177.00,2.14,4.57,179.26,181.00,180.00,0
897106,83,G,Yes,None,175,187,176,2.22,4.92,176.09,176.00,176.00,1.81,3.29,176.83,177.00,177.00,2.09,4.39,179.35,181.00,180.00,1
899329,300,b,Yes,None,172,177,180,3.66,13.38,177.49,357.00,177.00,3.21,10.31,178.27,177.00,177.00,2.98,8.90,179.19,181.00,181.00,1
901696,650,S,Yes,None,176,177,181,6.38,40.69,181.22,357.00,178.00,8.44,71.25,177.83,175.00,179.00,2.99,8.96,177.07,176.00,176.00,1
903578,533,M,Yes,None,179,185,173,5.96,35.50,181.99,180.00,180.00,9.14,83.50,178.58,183.00,183.00,2.99,8.96,177.21,177.00,176.00,1
905412,356,a,Yes,None,180,181,176,1.37,1.89,179.33,180.00,180.00,8.19,67.07,177.44,182.00,182.00,3.34,11.14,180.58,184.00,182.00,1
907408,346,b,Yes,None,179,180,179,1.76,3.11,181.00,1.00,181.00,1.56,2.43,182.83,182.00,182.00,1.27,1.61,182.86,184.00,183.00,1
909624,561,a,Yes,None,180,182,184,3.35,11.23,181.08,1.00,181.00,9.75,95.00,187.27,182.00,182.00,2.23,4.95,181.32,183.00,182.00,1
911543,480,A,Yes,None,181,181,183,5.14,26.46,178.35,177.00,177.00,10.44,109.08,187.34,182.00,184.00,2.00,4.00,179.48,178.00,179.00,1
913562,487,J,Yes,None,179,184,179,2.42,5.88,174.75,176.00,175.00,11.31,127.83,185.29,178.00,180.00,2.50,6.27,177.69,178.00,178.00,1
915797,717,Z,Yes,None,173,177,178,2.02,4.08,174.21,355.00,174.00,2.40,5.78,177.24,177.00,177.00,2.82,7.97,178.25,178.00,178.00,1
917892,810,L,Yes,None,174,178,177,1.16,1.36,175.43,355.00,175.00,3.37,11.36,175.79,177.00,176.00,1.84,3.40,179.27,178.00,179.00,1
919643,553,G,Yes,None,174,175,182,1.27,1.61,175.70,357.00,176.00,3.66,13.37,176.58,178.00,178.00,2.29,5.26,177.85,178.00,178.00,1
921593,500,F,Yes,None,176,171,179,0.99,0.99,176.24,357.00,177.00,5.89,34.67,175.76,178.00,178.00,1.29,1.67,176.57,176.00,176.00,1
925111,2000,X,Yes,None,177,178,176,0.45,0.20,176.87,177.00,177.00,7.01,49.08,176.43,182.00,180.00,0.78,0.61,176.60,177.00,177.00,1
926341,1230,I,Yes,None,177,163,176,0.55,0.30,176.71,177.00,177.00,5.10,26.02,178.42,182.00,180.00,0.84,0.70,176.58,177.00,177.00,1
927896,766,L,Yes,None,177,182,177,2.29,5.26,177.54,176.00,177.00,2.33,5.43,179.23,182.00,178.00,1.05,1.11,176.88,177.00,177.00,1
930779,1638,x,No,Commission,176,178,176,4.20,17.63,176.88,176.00,176.00,2.21,4.89,176.37,176.00,177.00,0.96,0.92,177.80,178.00,178.00,0
933146,2000,E,No,Omission,182,176,179,3.10,9.61,173.85,172.00,173.00,2.67,7.14,174.42,172.00,174.00,1.06,1.12,177.62,178.00,178.00,0
933512,366,F,Yes,None,181,176,178,2.05,4.22,173.19,172.00,173.00,2.68,7.19,174.17,172.00,173.00,1.01,1.02,177.47,178.00,178.00,1
935490,327,X,No,Commission,174,172,178,1.14,1.31,173.20,173.00,173.00,3.03,9.18,174.98,172.00,174.00,1.43,2.05,176.37,176.00,176.00,0
938662,1488,B,Yes,None,173,176,176,0.60,0.35,173.67,174.00,174.00,1.40,1.97,177.08,176.00,176.00,1.06,1.12,174.04,173.00,174.00,1
939995,816,C,Yes,None,174,180,174,0.71,0.51,174.00,174.00,174.00,2.11,4.45,175.84,176.00,176.00,0.87,0.77,173.75,174.00,174.00,1
942095,899,Y,Yes,None,174,177,173,1.33,1.76,174.74,174.00,174.00,7.71,59.48,175.79,176.00,176.00,1.57,2.46,174.49,173.00,174.00,1
943962,750,O,Yes,None,174,176,174,1.13,1.27,175.02,174.00,175.00,11.13,123.92,175.75,176.00,173.00,1.45,2.11,174.90,174.00,175.00,1
945813,583,x,No,Commission,176,169,176,1.12,1.26,174.26,174.00,174.00,11.03,121.65,178.42,165.00,180.00,3.63,13.16,175.91,174.00,175.00,0
948047,814,X,No,Commission,173,169,175,1.20,1.43,173.41,174.00,174.00,11.67,136.30,180.41,180.00,181.00,3.64,13.23,176.58,176.00,176.00,0
949967,722,Z,Yes,None,172,187,183,2.86,8.18,174.84,174.00,174.00,7.37,54.32,184.06,180.00,181.00,3.75,14.09,178.38,176.00,177.00,1
951985,736,K,Yes,None,173,189,176,3.23,10.44,178.64,182.00,179.00,7.58,57.38,184.23,179.00,181.00,3.63,13.16,178.46,176.00,179.00,1
953686,433,S,Yes,None,178,181,178,1.32,1.75,181.23,182.00,182.00,4.10,16.83,180.67,180.00,180.00,2.38,5.69,181.14,183.00,182.00,1
955686,433,P,Yes,None,182,187,178,2.30,5.27,181.04,182.00,182.00,8.51,72.49,175.46,180.00,179.00,1.73,2.98,181.26,183.00,182.00,1
957569,306,M,Yes,None,182,179,183,2.97,8.84,178.93,357.00,177.00,8.48,71.95,175.44,181.00,179.00,2.24,5.02,179.89,178.00,179.00,1
959783,515,D,Yes,None,177,174,180,0.48,0.23,176.75,357.00,177.00,1.89,3.58,178.35,177.00,178.00,1.05,1.11,177.26,178.00,177.00,1
961935,665,b,Yes,None,177,182,178,0.54,0.30,177.23,357.00,177.00,10.65,113.32,183.49,177.00,179.00,0.92,0.85,176.63,176.00,176.00,1
964152,867,P,Yes,None,177,177,176,1.12,1.26,176.65,177.00,177.00,12.01,144.22,183.95,179.00,179.00,1.91,3.65,176.62,176.00,176.00,1
966465,1169,I,Yes,None,177,206,177,2.43,5.88,174.71,355.00,175.00,11.25,126.49,181.00,175.00,178.00,4.68,21.92,174.28,174.00,175.00,1
969152,1850,A,Yes,None,176,168,174,2.72,7.38,175.30,357.00,176.00,9.22,85.01,174.99,179.00,175.00,4.12,17.00,173.92,176.00,176.00,1
970469,1166,S,Yes,None,171,172,168,1.37,1.89,176.49,357.00,177.00,9.69,93.87,176.87,189.00,179.00,1.74,3.02,176.05,176.00,176.00,1
973329,2000,x,Yes,None,176,168,176,0.52,0.27,176.75,357.00,177.00,4.26,18.19,182.54,181.00,182.00,0.48,0.23,176.31,176.00,176.00,1
973935,606,U,Yes,None,177,188,176,0.45,0.20,176.72,357.00,177.00,3.40,11.56,182.76,181.00,181.00,0.64,0.41,176.49,176.00,176.00,1
975987,649,R,Yes,None,176,182,176,0.39,0.15,176.92,357.00,177.00,0.83,0.69,180.67,181.00,181.00,0.58,0.34,176.71,177.00,177.00,1
978187,850,L,Yes,None,177,180,177,2.64,6.95,178.37,357.00,177.00,2.97,8.81,181.45,180.00,180.00,0.71,0.51,176.85,177.00,177.00,1
981356,2000,X,Yes,None,177,180,177,2.14,4.60,179.80,359.00,179.00,2.95,8.68,181.45,180.00,180.00,0.66,0.44,176.74,177.00,177.00,1
983367,2000,x,Yes,None,179,181,176,0.44,0.20,179.27,359.00,179.00,0.28,0.08,180.08,180.00,180.00,0.08,0.01,176.99,177.00,177.00,1
985371,2000,X,Yes,None,179,180,177,2.77,7.70,180.73,359.00,179.00,73.32,5376.06,141.57,180.00,180.00,0.99,0.98,177.80,177.00,178.00,1
985969,597,D,Yes,None,179,180,177,2.75,7.54,180.79,359.00,180.00,73.23,5362.57,141.39,180.00,180.00,1.01,1.01,177.92,177.00,178.00,1
987974,599,J,Yes,None,179,180,177,2.65,7.03,180.99,180.00,180.00,73.05,5335.59,141.02,180.00,179.00,0.93,0.87,178.23,178.00,178.00,1
990035,0,,Yes,None,186,1,178,2.50,6.26,181.55,180.00,180.00,73.45,5394.66,141.59,180.00,179.00,0.78,0.62,178.63,178.00,178.00,1
990841,806,J,Yes,None,180,177,179,1.05,1.11,181.19,180.00,181.00,3.20,10.27,180.98,183.00,182.00,0.85,0.72,178.91,178.00,179.00,1
992591,550,G,Yes,None,180,182,178,1.36,1.86,182.64,182.00,182.00,2.10,4.41,181.91,183.00,182.00,1.00,1.00,178.64,178.00,178.00,1
994658,616,K,Yes,None,181,183,180,2.77,7.68,184.45,5.00,184.00,2.53,6.41,181.35,179.00,181.00,1.27,1.60,179.30,180.00,179.00,1
996802,743,Y,Yes,None,184,179,178,3.89,15.17,183.02,3.00,183.00,11.15,124.34,186.10,179.00,182.00,2.39,5.69,177.94,179.00,178.00,1
998988,919,K,Yes,None,189,181,181,3.37,11.35,180.44,1.00,180.00,13.05,170.22,184.12,179.00,182.00,3.14,9.88,175.84,177.00,177.00,1
1000893,819,P,Yes,None,181,185,175,1.87,3.51,178.83,180.00,179.00,17.75,315.23,177.60,179.00,178.00,2.90,8.38,174.58,177.00,176.00,1
1002455,376,R,Yes,None,178,171,173,2.56,6.56,180.73,180.00,181.00,11.76,138.34,174.38,179.00,179.00,2.62,6.84,176.67,177.00,177.00,1
1004459,376,N,Yes,None,180,179,178,2.55,6.49,181.64,3.00,182.00,16.03,257.01,180.36,187.00,182.00,2.91,8.48,177.79,180.00,179.00,1
1006464,365,Q,Yes,None,183,187,180,1.59,2.54,182.54,3.00,183.00,12.18,148.47,184.71,187.00,183.00,2.57,6.59,177.51,180.00,179.00,1
1008449,333,L,Yes,None,183,181,180,1.32,1.75,182.07,3.00,182.00,14.67,215.20,179.23,175.00,175.00,2.20,4.83,176.67,176.00,176.00,1
1010696,563,N,Yes,None,182,174,176,1.02,1.04,181.68,182.00,182.00,5.49,30.14,172.55,178.00,175.00,1.57,2.45,178.06,179.00,179.00,1
1012166,22,C,Yes,None,181,166,176,0.78,0.61,181.98,182.00,182.00,8.74,76.45,178.95,178.00,177.00,0.72,0.52,179.07,179.00,179.00,1
1015094,945,K,Yes,None,182,178,179,1.18,1.39,180.70,180.00,180.00,11.47,131.65,179.58,178.00,178.00,2.10,4.41,177.17,179.00,178.00,1
1016766,612,O,Yes,None,180,201,180,1.10,1.21,180.48,180.00,180.00,12.96,168.05,176.17,171.00,172.00,1.70,2.87,175.91,175.00,176.00,1
1018966,811,R,Yes,None,180,170,175,1.92,3.68,181.07,182.00,181.00,13.46,181.26,176.39,172.00,173.00,1.80,3.25,176.27,176.00,176.00,1
1020855,683,V,Yes,None,180,178,175,4.18,17.44,178.78,178.00,179.00,14.87,221.10,180.93,179.00,179.00,2.15,4.61,176.19,174.00,176.00,1
1023171,989,X,No,Commission,179,183,178,3.30,10.88,174.07,172.00,172.00,12.79,163.71,182.24,179.00,179.00,1.94,3.77,176.41,176.00,176.00,0
1025172,984,Y,Yes,None,171,178,174,0.89,0.79,172.14,172.00,172.00,2.50,6.27,175.41,175.00,175.00,0.79,0.62,175.44,175.00,175.00,1
1026673,483,V,Yes,None,172,177,176,0.51,0.26,172.72,353.00,173.00,1.21,1.45,174.27,175.00,175.00,0.39,0.15,175.19,175.00,175.00,1
1030215,2000,X,Yes,None,173,175,175,0.41,0.17,173.22,353.00,173.00,0.43,0.18,175.24,175.00,175.00,0.00,0.00,175.00,175.00,175.00,1
1031412,1197,L,Yes,None,173,175,175,0.43,0.18,173.24,173.00,173.00,0.50,0.25,175.48,175.00,175.00,0.00,0.00,175.00,175.00,175.00,1
1034232,2000,x,Yes,None,174,175,175,0.50,0.25,173.45,353.00,173.00,0.21,0.04,175.95,176.00,176.00,0.44,0.20,174.73,175.00,175.00,1
1034949,716,A,Yes,None,174,176,175,0.48,0.23,173.36,353.00,173.00,0.00,0.00,176.00,176.00,176.00,0.44,0.20,174.73,175.00,175.00,1
1036898,654,D,Yes,None,173,176,174,0.85,0.72,173.80,174.00,174.00,5.01,25.13,177.63,176.00,176.00,0.45,0.20,174.71,175.00,175.00,1
1039000,753,H,Yes,None,173,176,175,1.53,2.35,175.12,174.00,175.00,10.97,120.25,187.08,176.00,186.00,0.46,0.21,174.76,175.00,175.00,1
1041101,850,E,Yes,None,174,176,175,1.05,1.10,176.77,357.00,177.00,8.19,67.06,193.40,198.00,197.00,0.91,0.84,174.09,175.00,174.00,1
1042767,516,T,Yes,None,177,198,174,1.02,1.04,176.92,357.00,177.00,17.84,318.19,184.25,183.00,185.00,1.16,1.35,173.35,173.00,173.00,1
1044847,585,N,Yes,None,178,191,172,2.05,4.21,178.26,178.00,178.00,19.83,393.26,180.58,183.00,183.00,3.18,10.10,175.12,173.00,173.00,1
1048034,1766,O,Yes,None,181,171,179,4.04,16.33,178.69,1.00,181.00,19.65,386.11,189.37,178.00,178.00,2.98,8.89,176.32,176.00,176.00,1
1048982,698,G,Yes,None,181,190,177,4.84,23.43,179.55,1.00,181.00,19.91,396.58,188.64,178.00,178.00,2.81,7.89,176.04,177.00,176.00,1
1051182,881,L,Yes,None,179,176,172,2.37,5.63,182.90,5.00,183.00,6.86,47.08,173.03,175.00,175.00,1.75,3.05,175.45,177.00,176.00,1
1053145,827,V,Yes,None,186,175,177,2.94,8.62,182.05,5.00,182.00,12.28,150.72,171.65,175.00,175.00,1.91,3.66,175.34,177.00,176.00,1
1056341,2000,x,Yes,None,177,144,172,1.01,1.02,180.46,1.00,181.00,10.49,109.94,182.62,186.00,186.00,1.02,1.04,174.43,174.00,174.00,1
1057224,882,D,Yes,None,180,184,176,0.35,0.12,180.86,1.00,181.00,0.65,0.42,186.37,186.00,186.00,0.56,0.32,174.24,174.00,174.00,1
1059060,701,x,No,Commission,181,186,174,0.00,0.00,181.00,1.00,181.00,0.27,0.07,186.08,186.00,186.00,0.00,0.00,174.00,174.00,174.00,0
1061397,1033,D,Yes,None,181,186,174,0.58,0.34,180.65,1.00,181.00,8.69,75.60,191.83,186.00,186.00,1.57,2.47,175.01,174.00,174.00,1
1063413,1037,V,Yes,None,181,186,174,0.60,0.36,180.21,180.00,180.00,10.06,101.25,191.76,186.00,186.00,1.78,3.18,174.98,174.00,174.00,1
1064993,613,I,Yes,None,180,199,177,0.30,0.09,179.90,180.00,180.00,10.94,119.78,190.24,182.00,182.00,1.88,3.52,174.82,174.00,174.00,1
1067380,999,E,Yes,None,180,181,173,0.00,0.00,180.00,180.00,180.00,0.27,0.07,181.92,182.00,182.00,0.44,0.20,173.73,174.00,174.00,1
1069163,766,V,Yes,None,180,182,174,0.00,0.00,180.00,0.00,180.00,0.00,0.00,182.00,182.00,182.00,0.38,0.14,173.83,174.00,174.00,1
1072413,2000,T,No,Omission,180,182,173,0.00,0.00,180.00,180.00,180.00,0.00,0.00,182.00,182.00,182.00,0.43,0.18,173.76,174.00,174.00,0
1072463,50,A,Yes,None,180,182,173,0.00,0.00,180.00,180.00,180.00,0.00,0.00,182.00,182.00,182.00,0.42,0.18,173.77,174.00,174.00,1
1075044,630,D,Yes,None,180,182,173,0.00,0.00,180.00,180.00,180.00,0.00,0.00,182.00,182.00,182.00,0.36,0.13,173.84,174.00,174.00,1
1077030,599,H,Yes,None,180,182,174,0.00,0.00,180.00,180.00,180.00,0.00,0.00,182.00,182.00,182.00,0.21,0.04,173.95,174.00,174.00,1
1079026,584,B,Yes,None,180,182,174,0.00,0.00,180.00,180.00,180.00,0.00,0.00,182.00,182.00,182.00,0.14,0.02,173.98,174.00,174.00,1
1080996,550,F,Yes,None,180,182,174,0.00,0.00,180.00,180.00,180.00,0.00,0.00,182.00,182.00,182.00,0.14,0.02,173.98,174.00,174.00,1
1082963,500,W,Yes,None,180,182,174,0.25,0.06,179.93,180.00,180.00,1.09,1.18,181.70,182.00,182.00,0.31,0.10,174.11,174.00,174.00,1
1085079,616,J,Yes,None,180,182,174,0.26,0.07,179.93,180.00,180.00,1.19,1.41,181.50,182.00,182.00,0.50,0.25,174.53,175.00,175.00,1
1087013,538,H,Yes,None,179,179,174,0.23,0.05,179.94,180.00,180.00,1.18,1.39,181.04,182.00,181.00,0.28,0.08,174.91,175.00,175.00,1
1088994,514,x,No,Commission,180,182,175,0.44,0.19,179.75,180.00,180.00,0.55,0.31,180.87,181.00,181.00,0.00,0.00,175.00,175.00,175.00,0
1090930,448,T,Yes,None,180,181,175,0.50,0.25,179.56,180.00,180.00,0.11,0.01,180.99,181.00,181.00,0.00,0.00,175.00,175.00,175.00,1
1092830,332,x,No,Commission,179,181,175,0.50,0.25,179.55,180.00,180.00,0.00,0.00,181.00,181.00,181.00,0.00,0.00,175.00,175.00,175.00,0
1094947,433,S,Yes,None,179,181,175,0.50,0.25,179.54,180.00,180.00,0.00,0.00,181.00,181.00,181.00,0.00,0.00,175.00,175.00,175.00,1
1097080,554,R,Yes,None,179,181,175,0.50,0.25,179.50,359.00,179.00,0.00,0.00,181.00,181.00,181.00,0.00,0.00,175.00,175.00,175.00,1
1100531,2000,X,Yes,None,179,181,175,0.49,0.24,179.39,359.00,179.00,0.00,0.00,181.00,181.00,181.00,0.00,0.00,175.00,175.00,175.00,1
1102550,2000,x,Yes,None,179,181,175,0.34,0.12,179.14,359.00,179.00,0.00,0.00,181.00,181.00,181.00,0.00,0.00,175.00,175.00,175.00,1
1103218,668,U,Yes,None,179,181,175,0.36,0.13,179.15,359.00,179.00,0.00,0.00,181.00,181.00,181.00,0.00,0.00,175.00,175.00,175.00,1
1105517,966,F,Yes,None,179,181,175,0.31,0.10,179.11,179.00,179.00,0.00,0.00,181.00,181.00,181.00,0.00,0.00,175.00,175.00,175.00,1
1108571,2000,X,Yes,None,179,181,175,0.19,0.04,179.04,179.00,179.00,0.00,0.00,181.00,181.00,181.00,0.00,0.00,175.00,175.00,175.00,1
1109348,777,U,Yes,None,179,181,175,0.19,0.04,179.04,179.00,179.00,0.00,0.00,181.00,181.00,181.00,0.00,0.00,175.00,175.00,175.00,1
1112282,1699,K,Yes,None,179,181,175,0.35,0.12,179.14,359.00,179.00,0.00,0.00,181.00,181.00,181.00,0.00,0.00,175.00,175.00,175.00,1
1113246,647,M,Yes,None,179,181,175,0.35,0.12,179.14,359.00,179.00,0.00,0.00,181.00,181.00,181.00,0.00,0.00,175.00,175.00,175.00,1
1116616,2000,X,Yes,None,179,181,175,0.57,0.32,178.91,359.00,179.00,15.24,232.16,166.30,181.00,171.00,1.60,2.57,173.39,175.00,173.00,1
1117729,1113,I,Yes,None,179,181,175,1.05,1.10,179.35,359.00,179.00,14.73,217.00,165.70,181.00,171.00,1.36,1.85,172.97,173.00,173.00,1
1120632,2000,S,No,Omission,178,146,172,0.86,0.74,180.33,1.00,181.00,10.08,101.63,175.75,181.00,181.00,0.64,0.40,173.52,174.00,174.00,0
1121249,616,N,Yes,None,179,163,173,0.51,0.26,180.51,1.00,181.00,3.72,13.87,179.41,181.00,181.00,0.45,0.20,173.72,174.00,174.00,1
1124648,2000,x,Yes,None,180,181,174,0.00,0.00,180.00,180.00,180.00,0.30,0.09,180.90,181.00,181.00,0.00,0.00,174.00,174.00,174.00,1
1125217,568,F,Yes,None,180,181,174,0.00,0.00,180.00,180.00,180.00,0.40,0.16,180.80,181.00,181.00,0.00,0.00,174.00,174.00,174.00,1
1127280,627,b,Yes,None,180,181,174,0.00,0.00,180.00,180.00,180.00,0.49,0.24,180.61,181.00,181.00,0.00,0.00,174.00,174.00,174.00,1
1130671,2000,x,Yes,None,180,180,174,0.00,0.00,180.00,180.00,180.00,4.13,17.07,181.83,180.00,181.00,0.50,0.25,174.15,174.00,174.00,1
1131818,1147,C,Yes,None,180,181,174,3.67,13.43,178.34,180.00,180.00,5.59,31.26,183.32,180.00,181.00,1.37,1.88,174.73,174.00,174.00,1
1134170,1488,W,Yes,None,180,181,174,3.74,13.96,177.69,180.00,179.00,22.40,501.88,203.52,181.00,195.00,4.32,18.63,172.75,174.00,174.00,1
1136274,1586,H,Yes,None,171,187,176,3.54,12.52,176.25,175.00,177.00,28.36,804.19,198.44,241.00,194.00,5.61,31.52,174.29,180.00,176.00,1
1138697,2000,x,Yes,None,179,237,165,5.89,34.71,179.44,177.00,178.00,18.73,350.92,182.39,181.00,179.00,3.98,15.85,177.47,180.00,179.00,1
1140700,2000,X,Yes,None,176,161,181,13.15,172.87,191.60,31.00,185.00,4.75,22.57,178.62,181.00,180.00,1.75,3.07,177.81,178.00,178.00,1
1142703,2000,R,No,Omission,184,178,179,9.21,84.90,198.18,21.00,200.00,1.18,1.40,181.23,182.00,181.00,1.09,1.19,177.07,178.00,177.00,0
1143081,378,a,Yes,None,185,182,178,9.69,93.82,197.88,21.00,200.00,1.12,1.25,181.25,182.00,181.00,1.20,1.43,177.14,178.00,177.00,1
1146669,1950,H,Yes,None,201,182,178,12.26,150.33,191.89,178.00,187.00,2.81,7.87,179.66,183.00,180.00,2.42,5.86,178.61,178.00,178.00,1
1148352,1616,B,Yes,None,183,178,181,12.54,157.15,188.31,359.00,181.00,4.70,22.11,177.15,175.00,178.00,2.59,6.70,179.23,182.00,180.00,1
1150752,2000,V,No,Omission,179,175,182,2.68,7.16,181.56,359.00,183.00,4.46,19.92,172.15,175.00,174.00,1.30,1.69,180.15,179.00,180.00,0
1150886,133,x,No,Commission,178,175,182,2.63,6.92,181.69,3.00,183.00,4.48,20.10,172.18,175.00,174.00,1.28,1.63,180.07,179.00,180.00,0
1153815,1046,E,Yes,None,183,169,179,1.39,1.92,182.89,3.00,183.00,4.43,19.63,173.69,178.00,174.00,1.25,1.57,177.95,179.00,178.00,1
1155569,783,C,Yes,None,184,175,179,0.75,0.57,182.38,3.00,183.00,5.22,27.20,177.18,178.00,178.00,0.87,0.75,177.31,177.00,177.00,1
1157686,883,M,Yes,None,182,178,177,0.66,0.44,182.19,182.00,182.00,6.92,47.91,180.63,186.00,184.00,0.75,0.57,176.93,177.00,177.00,1
1160818,2000,x,Yes,None,182,186,176,1.43,2.04,181.00,182.00,182.00,11.19,125.21,177.52,185.00,182.00,1.00,1.00,176.57,177.00,177.00,1
1161438,620,B,Yes,None,182,187,176,1.43,2.04,181.00,182.00,182.00,10.85,117.76,177.04,185.00,182.00,1.07,1.15,176.82,177.00,177.00,1
1163282,460,D,Yes,None,181,180,178,1.74,3.03,180.34,182.00,181.00,15.85,251.37,180.19,182.00,182.00,1.24,1.54,177.30,178.00,178.00,1
1165338,516,P,Yes,None,181,181,177,1.79,3.20,180.36,182.00,181.00,18.11,327.79,180.37,182.00,182.00,1.71,2.93,176.99,178.00,178.00,1
1167121,289,M,Yes,None,182,182,178,2.01,4.04,178.65,178.00,178.00,18.32,335.77,180.46,180.00,180.50,1.70,2.88,176.75,178.00,177.00,1
1170838,2000,X,Yes,None,174,179,177,6.98,48.72,173.34,178.00,177.00,22.04,485.54,165.62,179.00,179.00,3.05,9.30,175.39,178.00,176.00,1
1171482,644,F,Yes,None,178,185,178,7.18,51.61,173.70,359.00,178.00,22.03,485.51,165.54,179.00,179.00,3.01,9.07,175.32,178.00,176.00,1
1174865,2000,x,Yes,None,162,129,173,4.74,22.46,177.41,179.00,178.00,11.03,121.66,176.18,180.00,179.00,2.33,5.41,176.85,179.00,177.00,1
1175617,752,C,Yes,None,178,175,175,3.51,12.34,178.64,178.00,178.00,3.25,10.54,180.42,180.00,180.00,1.36,1.85,177.51,177.00,177.00,1
1177371,500,E,Yes,None,178,180,180,3.57,12.78,178.20,357.00,177.00,6.60,43.58,177.13,177.00,178.00,1.50,2.25,176.57,175.00,177.00,1
1179304,432,L,Yes,None,182,181,177,4.16,17.28,176.96,357.00,177.00,6.91,47.75,177.60,178.00,178.00,0.87,0.76,175.93,175.00,176.00,1
1180922,33,J,Yes,None,179,176,176,1.86,3.45,174.71,174.00,174.00,5.40,29.15,175.93,178.00,178.00,0.91,0.83,176.02,177.00,176.00,1
1184188,1287,N,Yes,None,174,178,177,1.30,1.69,175.47,355.00,175.00,5.19,26.96,181.90,178.00,178.00,0.70,0.49,176.38,177.00,177.00,1
1186905,2000,x,Yes,None,175,179,176,0.61,0.38,176.85,177.00,177.00,4.38,19.22,183.04,180.00,180.00,0.33,0.11,175.87,176.00,176.00,1
1188921,2000,X,Yes,None,177,181,176,0.00,0.00,177.00,177.00,177.00,0.29,0.08,180.09,180.00,180.00,0.00,0.00,176.00,176.00,176.00,1
1189455,533,D,Yes,None,177,181,176,0.00,0.00,177.00,177.00,177.00,0.14,0.02,180.02,180.00,180.00,0.00,0.00,176.00,176.00,176.00,1
1191641,715,a,Yes,None,177,180,176,0.00,0.00,177.00,177.00,177.00,0.00,0.00,180.00,180.00,180.00,0.00,0.00,176.00,176.00,176.00,1
1193419,483,V,Yes,None,177,180,176,0.00,0.00,177.00,177.00,177.00,0.00,0.00,180.00,180.00,180.00,0.00,0.00,176.00,176.00,176.00,1
1195233,280,L,Yes,None,177,180,176,0.00,0.00,177.00,177.00,177.00,0.00,0.00,180.00,180.00,180.00,0.00,0.00,176.00,176.00,176.00,1
1197280,311,I,Yes,None,177,180,176,0.08,0.01,176.99,177.00,177.00,3.52,12.41,180.54,180.00,180.00,0.56,0.32,176.09,176.00,176.00,1
1199369,383,D,Yes,None,177,180,176,1.28,1.64,177.96,177.00,177.00,18.13,328.62,193.65,180.00,180.00,2.07,4.28,177.13,176.00,176.00,1
1201353,355,X,No,Commission,177,180,176,3.37,11.36,179.61,179.00,179.00,56.40,3180.62,170.39,180.00,185.00,7.03,49.45,173.52,176.00,176.00,0
1205003,2000,x,Yes,None,177,150,169,4.51,20.32,180.13,357.00,180.00,56.59,3202.81,130.17,178.00,149.00,7.38,54.43,171.22,176.00,176.00,1
1207020,2000,N,No,Omission,178,60,168,3.47,12.05,178.29,179.00,179.00,25.28,639.22,174.36,182.00,182.00,2.08,4.34,176.31,176.00,176.00,0
1209030,2000,b,No,Omission,176,181,178,2.81,7.90,177.90,179.00,179.00,4.74,22.45,180.75,177.00,179.00,1.37,1.88,175.55,175.00,175.00,0
1209253,222,S,Yes,None,181,178,177,2.80,7.83,177.92,179.00,179.00,4.76,22.62,180.65,178.00,179.00,1.35,1.81,175.42,175.00,175.00,1
1211504,469,C,Yes,None,177,182,176,2.23,4.95,177.51,359.00,179.00,1.29,1.66,178.59,179.00,179.00,1.21,1.46,174.82,174.00,174.00,1
1213437,399,U,Yes,None,179,178,175,0.30,0.09,179.02,359.00,179.00,0.49,0.24,178.61,179.00,179.00,0.50,0.25,174.49,174.00,174.00,1
1215571,516,K,Yes,None,179,179,174,0.23,0.05,179.06,359.00,179.00,0.49,0.24,178.62,179.00,179.00,0.47,0.22,174.33,174.00,174.00,1
1217603,539,M,Yes,None,179,179,175,0.00,0.00,179.00,179.00,179.00,0.32,0.10,178.89,179.00,179.00,0.42,0.17,174.22,174.00,174.00,1
1219569,501,N,Yes,None,179,179,174,1.59,2.52,178.63,179.00,179.00,19.08,363.87,189.11,179.00,179.00,3.06,9.35,175.76,174.00,174.00,1
1223088,2000,X,Yes,None,179,188,176,3.93,15.46,180.39,4.00,180.00,42.22,1782.42,233.39,197.00,236.00,4.55,20.68,181.70,176.00,182.00,1
1223604,516,M,Yes,None,180,197,176,3.97,15.74,180.44,3.00,181.00,43.96,1932.92,231.78,178.00,236.00,4.31,18.54,181.94,178.00,182.00,1
1227115,2000,W,No,Omission,183,187,178,1.82,3.31,180.49,180.00,180.00,1.34,1.80,179.85,180.00,180.00,1.19,1.41,176.38,176.00,176.00,0
