Elapsed Time (ms),Response Time (ms),Alphabet,Correct,Error Type,Pitch,Yaw,Roll,std_pitch,var_pitch,mean_pitch,mode_pitch,median_pitch,std_yaw,var_yaw,mean_yaw,mode_yaw,median_yaw,std_roll,var_roll,mean_roll,mode_roll,median_roll,Attentive
1481608,950,K,Yes,None,191,356,176,0.0,0.0,191.0,191.0,191.0,0.0,0.0,356.0,356.0,356.0,0.0,0.0,176.0,176.0,176.0,1
1483191,522,E,Yes,None,191,356,176,0.0,0.0,191.0,191.0,191.0,0.0,0.0,356.0,356.0,356.0,0.0,0.0,176.0,176.0,176.0,1
1486676,2000,x,Yes,None,191,356,176,0.0,0.0,191.0,191.0,191.0,0.0,0.0,356.0,356.0,356.0,0.0,0.0,176.0,176.0,176.0,1
1487176,500,Y,Yes,None,191,356,176,0.0,0.0,191.0,191.0,191.0,0.0,0.0,356.0,356.0,356.0,0.0,0.0,176.0,176.0,176.0,1
1489241,547,a,Yes,None,191,356,176,0.0,0.0,191.0,191.0,191.0,0.0,0.0,356.0,356.0,356.0,0.0,0.0,176.0,176.0,176.0,1
1492707,2000,x,Yes,None,191,356,176,0.0,0.0,191.0,191.0,191.0,0.0,0.0,356.0,356.0,356.0,0.33,0.11,176.12,176.0,176.0,1
1493193,485,R,Yes,None,191,356,176,0.0,0.0,191.0,191.0,191.0,0.0,0.0,356.0,356.0,356.0,0.33,0.11,176.12,176.0,176.0,1
1495492,781,J,Yes,None,191,356,176,0.0,0.0,191.0,191.0,191.0,0.0,0.0,356.0,356.0,356.0,0.34,0.11,176.13,176.0,176.0,1
1497311,600,N,Yes,None,191,356,176,0.0,0.0,191.0,191.0,191.0,0.0,0.0,356.0,356.0,356.0,0.08,0.01,176.01,176.0,176.0,1
1499346,617,P,Yes,None,191,356,176,0.0,0.0,191.0,191.0,191.0,0.0,0.0,356.0,356.0,356.0,0.0,0.0,176.0,176.0,176.0,1
1501862,1122,D,Yes,None,191,356,176,0.25,0.06,191.07,191.0,191.0,0.0,0.0,356.0,356.0,356.0,0.0,0.0,176.0,176.0,176.0,1
1504107,1362,O,Yes,None,170,332,171,5.95,35.41,188.89,191.0,191.0,7.64,58.32,353.12,356.0,356.0,2.33,5.43,175.12,176.0,176.0,1
1505245,500,W,Yes,None,186,359,178,7.39,54.66,185.97,191.0,191.0,8.4,70.61,352.79,356.0,356.0,2.58,6.65,174.78,176.0,176.0,1
1507195,433,S,Yes,None,188,358,178,6.67,44.45,184.72,188.0,188.0,8.83,77.9,353.74,359.0,358.0,3.12,9.73,175.61,178.0,176.0,1
1509176,403,P,Yes,None,188,358,178,4.18,17.51,185.91,188.0,188.0,3.22,10.37,357.63,358.0,358.0,1.77,3.12,177.34,178.0,178.0,1
1511557,779,R,Yes,None,210,15,176,3.88,15.08,189.0,188.0,188.0,87.15,7595.48,334.8,358.0,358.0,0.4,0.16,177.9,178.0,178.0,1
1513380,598,Q,Yes,None,200,18,175,10.07,101.5,195.11,188.0,188.0,169.42,28704.7,211.16,358.0,358.0,1.19,1.41,177.26,178.0,178.0,1
1515384,600,B,Yes,None,179,1,173,12.0,144.09,193.96,188.0,192.0,144.02,20742.44,88.13,358.0,16.0,1.63,2.66,175.78,175.0,175.0,1
1518796,2000,Q,No,Omission,186,355,180,6.16,37.9,180.63,180.0,180.0,164.21,26964.71,233.16,1.0,348.0,3.48,12.11,175.06,174.0,174.0,0
1519152,356,R,Yes,None,184,354,180,5.91,34.96,180.46,180.0,180.0,154.08,23739.26,258.12,354.0,352.0,3.7,13.67,175.45,180.0,174.0,1
1521324,522,a,Yes,None,185,359,175,5.6,31.36,183.1,184.0,184.0,7.4,54.73,352.29,354.0,354.0,3.52,12.36,176.24,180.0,176.0,1
1523335,529,T,Yes,None,184,357,175,1.67,2.78,184.5,185.0,185.0,2.59,6.71,356.17,357.0,357.0,2.38,5.67,175.86,175.0,175.0,1
1525367,560,N,Yes,None,183,356,172,1.99,3.94,183.63,185.0,184.0,143.51,20594.65,276.04,357.0,357.0,2.11,4.46,174.94,175.0,175.0,1
1527257,433,J,Yes,None,189,359,173,3.13,9.77,185.06,185.0,185.0,143.34,20545.96,275.74,357.0,357.0,2.19,4.79,174.07,175.0,174.0,1
1529206,371,C,Yes,None,189,358,172,3.28,10.73,186.79,189.0,188.0,130.45,17018.24,294.12,358.0,358.0,2.14,4.56,173.18,173.0,173.0,1
1531118,278,Q,Yes,None,189,358,172,0.4,0.16,188.81,189.0,189.0,0.48,0.23,358.19,358.0,358.0,0.69,0.47,172.53,172.0,172.0,1
1533107,266,L,Yes,None,189,358,172,0.27,0.07,188.92,189.0,189.0,0.0,0.0,358.0,358.0,358.0,0.2,0.04,172.04,172.0,172.0,1
1535126,283,S,Yes,None,189,358,172,0.0,0.0,189.0,189.0,189.0,0.0,0.0,358.0,358.0,358.0,0.0,0.0,172.0,172.0,172.0,1
1537159,305,V,Yes,None,189,358,172,0.0,0.0,189.0,189.0,189.0,0.0,0.0,358.0,358.0,358.0,0.0,0.0,172.0,172.0,172.0,1
1540860,2000,x,Yes,None,189,358,172,0.0,0.0,189.0,189.0,189.0,0.0,0.0,358.0,358.0,358.0,0.0,0.0,172.0,172.0,172.0,1
1541260,400,b,Yes,None,189,358,172,0.0,0.0,189.0,189.0,189.0,0.0,0.0,358.0,358.0,358.0,0.0,0.0,172.0,172.0,172.0,1
1543327,465,D,Yes,None,189,358,172,0.0,0.0,189.0,189.0,189.0,0.0,0.0,358.0,358.0,358.0,0.0,0.0,172.0,172.0,172.0,1
1545412,539,J,Yes,None,189,358,172,0.0,0.0,189.0,189.0,189.0,0.0,0.0,358.0,358.0,358.0,0.0,0.0,172.0,172.0,172.0,1
1548878,2000,X,Yes,None,189,358,172,0.0,0.0,189.0,189.0,189.0,0.0,0.0,358.0,358.0,358.0,0.0,0.0,172.0,172.0,172.0,1
1549328,450,D,Yes,None,189,358,172,0.0,0.0,189.0,189.0,189.0,0.0,0.0,358.0,358.0,358.0,0.0,0.0,172.0,172.0,172.0,1
1551444,548,B,Yes,None,188,359,172,0.4,0.16,188.8,189.0,189.0,0.24,0.06,358.06,358.0,358.0,0.0,0.0,172.0,172.0,172.0,1
1554242,1336,Z,Yes,None,188,358,172,0.43,0.18,188.24,188.0,188.0,0.5,0.25,358.46,358.0,358.0,0.0,0.0,172.0,172.0,172.0,1
1555628,717,V,Yes,None,189,359,172,0.43,0.18,188.24,188.0,188.0,0.47,0.22,358.66,359.0,359.0,0.0,0.0,172.0,172.0,172.0,1
1557539,616,T,Yes,None,188,359,172,0.48,0.23,188.35,188.0,188.0,0.44,0.19,358.74,359.0,359.0,0.0,0.0,172.0,172.0,172.0,1
1559672,729,O,Yes,None,188,359,172,0.5,0.25,188.53,189.0,189.0,0.29,0.08,358.91,359.0,359.0,0.0,0.0,172.0,172.0,172.0,1
1561842,889,G,Yes,None,189,359,172,0.48,0.23,188.65,189.0,189.0,0.18,0.03,358.97,359.0,359.0,0.0,0.0,172.0,172.0,172.0,1
1564361,1404,a,Yes,None,189,359,171,0.16,0.03,188.97,189.0,189.0,0.0,0.0,359.0,359.0,359.0,0.24,0.06,171.94,172.0,172.0,1
1566961,2000,X,Yes,None,189,359,172,0.23,0.05,188.94,189.0,189.0,0.0,0.0,359.0,359.0,359.0,0.38,0.15,171.82,172.0,172.0,1
1568178,1216,E,Yes,None,188,358,173,0.44,0.19,188.74,189.0,189.0,0.4,0.16,358.8,359.0,359.0,0.38,0.14,171.86,172.0,172.0,1
1569961,989,K,Yes,None,178,4,173,1.82,3.32,188.02,188.0,188.0,60.76,3691.33,347.81,358.0,358.0,0.55,0.3,172.27,172.0,172.0,1
1572978,2000,V,No,Omission,184,354,173,8.65,74.91,190.57,188.0,188.0,118.01,13927.23,298.51,358.0,347.0,1.88,3.53,172.85,173.0,173.0,0
1574995,2000,x,Yes,None,189,2,180,9.18,84.24,189.66,185.0,187.0,161.74,26161.32,216.85,357.0,324.0,3.35,11.21,174.44,176.0,174.0,1
1575427,432,b,Yes,None,188,10,177,8.37,69.99,190.61,189.0,188.0,162.06,26262.91,216.06,357.0,324.0,3.52,12.41,175.06,180.0,175.0,1
1577561,556,P,Yes,None,175,356,179,4.05,16.43,184.85,188.0,186.0,164.63,27104.63,135.06,357.0,18.0,3.94,15.49,178.19,180.0,178.0,1
1579644,634,E,Yes,None,182,357,183,4.66,21.76,183.11,189.0,182.0,170.14,28947.35,212.26,357.0,355.0,2.48,6.16,180.68,180.0,181.0,1
1583028,2000,X,Yes,None,184,359,181,1.35,1.81,182.28,183.0,183.0,0.98,0.96,357.62,358.0,358.0,0.78,0.61,182.01,182.0,182.0,1
1583694,666,b,Yes,None,188,2,180,1.11,1.24,183.01,183.0,183.0,57.56,3313.41,348.53,358.0,358.0,0.82,0.67,181.95,182.0,182.0,1
1585741,696,O,Yes,None,182,359,182,6.24,38.98,186.9,183.0,184.0,169.95,28882.9,225.75,358.0,358.0,1.56,2.42,180.76,182.0,181.0,1
1589058,2000,x,Yes,None,184,357,181,6.23,38.78,186.4,184.0,184.0,156.45,24478.11,259.31,358.0,357.0,1.18,1.39,180.47,181.0,181.0,1
1589520,462,Q,Yes,None,184,357,181,4.68,21.94,185.0,184.0,184.0,136.91,18744.81,291.26,357.0,357.0,1.11,1.24,180.63,181.0,181.0,1
1591860,798,A,Yes,None,185,350,179,0.54,0.29,184.23,184.0,184.0,1.15,1.31,356.73,357.0,357.0,0.33,0.11,180.93,181.0,181.0,1
1593944,873,R,Yes,None,183,350,181,0.84,0.7,184.14,185.0,184.0,5.25,27.53,352.4,357.0,357.0,0.63,0.39,180.78,181.0,181.0,1
1596022,946,P,Yes,None,185,356,181,0.92,0.85,183.98,185.0,184.0,4.02,16.13,349.39,346.0,348.0,0.67,0.45,180.64,181.0,181.0,1
1599096,2000,X,Yes,None,181,5,171,1.66,2.75,184.01,184.0,184.0,145.24,21095.22,273.1,356.0,352.0,4.09,16.73,178.86,181.0,181.0,1
1599579,482,R,Yes,None,176,354,175,2.38,5.68,183.57,184.0,184.0,155.63,24219.35,255.94,356.0,351.5,4.42,19.54,178.18,181.0,181.0,1
1601613,500,a,Yes,None,181,358,177,4.32,18.64,180.19,184.0,180.0,171.07,29264.87,217.52,356.0,354.0,4.4,19.37,175.37,182.0,174.0,1
1603540,410,F,Yes,None,182,358,178,3.54,12.52,179.32,181.0,181.0,157.13,24688.61,259.93,358.0,356.0,3.12,9.76,175.02,178.0,177.0,1
1605712,571,W,Yes,None,183,358,180,1.79,3.2,181.15,182.0,182.0,1.31,1.73,357.45,358.0,358.0,1.41,1.99,178.19,178.0,178.0,1
1607591,445,Q,Yes,None,184,5,180,0.81,0.66,182.55,183.0,183.0,60.55,3666.43,346.37,358.0,358.0,0.73,0.54,179.03,179.0,179.0,1
1611164,2000,X,Yes,None,185,359,178,1.09,1.2,182.99,183.0,183.0,162.29,26336.94,241.71,358.0,355.0,2.91,8.49,181.72,179.0,181.0,1
1611681,516,K,Yes,None,179,1,179,1.54,2.38,182.72,183.0,183.0,171.06,29260.21,213.73,358.0,355.0,2.88,8.31,181.76,179.0,181.0,1
1613731,556,S,Yes,None,178,351,164,2.89,8.35,180.99,183.0,182.0,160.21,25667.25,252.33,358.0,354.0,8.01,64.1,176.13,180.0,179.0,1
1615806,629,Y,Yes,None,172,354,174,4.11,16.91,177.76,178.0,178.0,144.09,20762.25,277.14,354.0,351.0,5.35,28.58,170.95,173.0,171.0,1
1617560,366,V,Yes,None,179,1,178,3.81,14.52,176.22,178.0,176.0,97.65,9535.71,324.16,355.0,354.0,4.74,22.5,171.57,174.0,173.0,1
1619660,450,S,Yes,None,184,11,181,4.18,17.49,176.96,180.0,178.0,152.63,23295.83,267.58,355.0,355.0,2.83,8.03,176.7,178.0,178.0,1
1621927,706,Z,Yes,None,181,354,179,1.69,2.87,180.97,181.0,181.0,172.18,29644.54,211.98,355.0,354.0,1.24,1.54,179.41,179.0,179.0,1
1623693,466,W,Yes,None,182,357,179,0.87,0.76,181.85,182.0,182.0,160.8,25855.22,247.69,355.0,354.0,1.01,1.01,179.57,179.0,179.0,1
1625727,499,N,Yes,None,183,360,179,0.8,0.63,181.95,182.0,182.0,2.53,6.41,356.93,360.0,356.0,0.08,0.01,179.01,179.0,179.0,1
1628260,1016,P,Yes,None,189,5,177,2.99,8.93,184.63,183.0,183.0,178.63,31907.2,180.83,360.0,181.0,1.03,1.06,178.42,179.0,179.0,1
1631259,2000,x,Yes,None,185,356,181,2.68,7.17,185.87,184.0,185.0,176.12,31016.96,184.34,0.0,349.0,1.63,2.65,179.07,181.0,179.0,1
1631727,467,Q,Yes,None,185,358,181,2.63,6.92,185.97,185.0,185.0,171.68,29472.66,218.31,5.0,351.0,1.72,2.97,179.26,181.0,180.0,1
1633927,666,S,Yes,None,186,359,182,1.09,1.18,184.9,186.0,185.0,3.34,11.19,356.72,359.0,358.0,0.78,0.61,180.9,181.0,181.0,1
1637288,2000,x,Yes,None,185,359,182,0.36,0.13,185.85,186.0,186.0,0.28,0.08,358.94,359.0,359.0,0.39,0.15,181.82,182.0,182.0,1
1639293,2000,X,Yes,None,185,359,182,0.5,0.25,185.46,185.0,185.0,0.13,0.02,358.98,359.0,359.0,0.22,0.05,181.95,182.0,182.0,1
1640072,779,D,Yes,None,185,359,182,0.46,0.21,185.3,185.0,185.0,0.13,0.02,358.98,359.0,359.0,0.0,0.0,182.0,182.0,182.0,1
1641979,683,L,Yes,None,185,359,182,0.0,0.0,185.0,185.0,185.0,0.0,0.0,359.0,359.0,359.0,0.0,0.0,182.0,182.0,182.0,1
1643692,379,B,Yes,None,185,359,182,0.0,0.0,185.0,185.0,185.0,0.0,0.0,359.0,359.0,359.0,0.0,0.0,182.0,182.0,182.0,1
1645822,494,H,Yes,None,186,359,183,0.2,0.04,185.04,185.0,185.0,0.1,0.01,358.99,359.0,359.0,0.14,0.02,182.02,182.0,182.0,1
1647840,500,G,Yes,None,186,0,180,0.53,0.28,185.19,185.0,185.0,168.4,28359.69,241.92,359.0,359.0,1.1,1.22,181.38,182.0,182.0,1
1650040,695,D,Yes,None,186,0,180,3.34,11.14,184.2,186.0,185.0,154.39,23835.38,146.88,0.0,177.0,2.5,6.25,178.44,180.0,179.0,1
1650040,0,,Yes,None,180,178,175,3.34,11.14,184.2,186.0,185.0,154.39,23835.38,146.88,0.0,177.0,2.5,6.25,178.44,180.0,179.0,1
1652051,2000,T,No,Omission,177,37,180,3.56,12.67,183.59,186.0,184.0,153.04,23421.22,157.22,0.0,178.0,2.26,5.1,177.31,180.0,178.0,0
1654056,2000,S,No,Omission,184,338,171,3.67,13.45,182.59,184.0,183.0,148.28,21987.33,201.87,0.0,180.0,2.64,6.97,176.17,175.0,176.0,0
1656061,2000,R,No,Omission,181,355,174,2.57,6.63,181.89,184.0,183.0,139.85,19558.57,260.43,338.0,338.0,3.47,12.03,173.53,171.0,172.0,0
1658065,2000,X,Yes,None,187,357,175,2.22,4.92,183.67,184.0,184.0,135.39,18329.41,279.06,338.0,338.0,2.25,5.08,172.72,171.0,172.0,1
1659748,1683,J,Yes,None,180,359,175,3.07,9.41,182.37,180.0,182.0,137.79,18986.73,284.11,338.0,351.0,1.92,3.69,173.58,174.0,174.0,1
1662076,2000,x,Yes,None,178,1,174,3.52,12.37,180.75,178.0,179.0,174.26,30367.68,208.18,359.0,350.0,1.07,1.14,174.29,174.0,174.0,1
1664091,2000,X,Yes,None,176,1,174,0.85,0.72,178.38,178.0,178.0,167.45,28038.23,121.66,2.0,4.0,0.71,0.51,174.29,174.0,174.0,1
1664554,462,W,Yes,None,181,16,176,1.18,1.38,178.16,178.0,178.0,153.09,23435.03,89.8,2.0,3.0,0.81,0.66,174.28,174.0,174.0,1
1668127,2000,X,Yes,None,179,358,180,3.78,14.29,179.16,178.0,178.0,174.17,30334.96,186.44,360.0,352.0,4.96,24.56,179.72,175.0,179.0,1
1668522,394,B,Yes,None,184,359,180,3.84,14.77,179.45,178.0,178.0,173.61,30140.96,194.05,357.0,352.0,4.76,22.63,180.11,180.0,180.0,1
1670511,366,Z,Yes,None,184,9,183,3.27,10.68,180.17,178.0,181.0,148.6,22081.66,271.85,359.0,353.5,1.73,2.99,180.0,180.0,180.0,1
1672631,466,J,Yes,None,182,357,183,1.77,3.15,182.13,182.0,182.0,169.46,28715.46,215.92,358.0,346.0,2.19,4.79,181.29,180.0,182.0,1
1674615,433,Q,Yes,None,182,359,183,1.08,1.17,182.52,182.0,182.0,168.47,28380.63,225.69,357.0,357.0,1.05,1.1,182.86,183.0,183.0,1
1676415,222,x,No,Commission,183,2,183,0.45,0.21,182.12,182.0,182.0,173.68,30163.24,217.04,357.0,357.0,0.43,0.18,183.08,183.0,183.0,0
1678587,389,Y,Yes,None,183,353,177,0.49,0.24,182.59,183.0,183.0,168.72,28467.77,124.56,2.0,3.0,1.59,2.53,182.73,183.0,183.0,1
1680603,400,M,Yes,None,183,356,177,0.41,0.17,182.78,183.0,183.0,175.33,30740.44,175.51,2.0,5.0,3.11,9.65,180.36,177.0,181.0,1
1682582,378,A,Yes,None,183,356,178,0.41,0.16,182.79,183.0,183.0,111.27,12380.28,314.64,356.0,355.0,1.87,3.51,177.95,177.0,177.0,1
1684555,349,T,Yes,None,183,356,178,0.14,0.02,182.98,183.0,183.0,1.28,1.65,355.52,356.0,356.0,0.5,0.25,177.49,177.0,177.0,1
1686505,289,b,Yes,None,183,354,177,0.27,0.07,182.92,183.0,183.0,1.58,2.49,355.03,356.0,356.0,0.49,0.24,177.58,178.0,178.0,1
1690223,2000,X,Yes,None,183,354,177,0.32,0.1,182.89,183.0,183.0,0.75,0.56,353.72,354.0,354.0,0.33,0.11,177.12,177.0,177.0,1
1690639,416,P,Yes,None,183,354,177,0.2,0.04,182.96,183.0,183.0,0.26,0.07,353.94,354.0,354.0,0.3,0.09,177.1,177.0,177.0,1
1693023,798,L,Yes,None,183,354,177,0.21,0.04,182.95,183.0,183.0,0.0,0.0,354.0,354.0,354.0,0.29,0.09,177.09,177.0,177.0,1
1694859,623,Y,Yes,None,183,354,177,0.29,0.08,182.91,183.0,183.0,0.0,0.0,354.0,354.0,354.0,0.29,0.08,177.09,177.0,177.0,1
1696876,636,O,Yes,None,183,356,177,0.46,0.22,182.69,183.0,183.0,0.39,0.15,354.12,354.0,354.0,0.13,0.02,177.02,177.0,177.0,1
1698928,683,C,Yes,None,183,358,178,0.46,0.21,182.7,183.0,183.0,2.02,4.07,355.81,354.0,355.0,0.48,0.23,177.35,177.0,177.0,1
1702278,2000,X,Yes,None,183,358,178,0.0,0.0,183.0,183.0,183.0,0.46,0.21,358.01,358.0,358.0,0.16,0.03,178.03,178.0,178.0,1
1702964,685,b,Yes,None,183,358,178,0.0,0.0,183.0,183.0,183.0,0.3,0.09,357.9,358.0,358.0,0.16,0.03,178.03,178.0,178.0,1
1704927,630,T,Yes,None,182,358,178,0.41,0.17,182.78,183.0,183.0,0.48,0.23,358.04,358.0,358.0,0.16,0.03,178.03,178.0,178.0,1
1706766,466,S,Yes,None,182,358,177,0.49,0.24,182.6,183.0,183.0,0.34,0.12,358.14,358.0,358.0,0.1,0.01,177.99,178.0,178.0,1
1708986,676,U,Yes,None,174,354,174,4.33,18.74,178.76,182.0,182.0,3.84,14.75,355.2,358.0,358.0,1.19,1.41,177.29,178.0,178.0,1
1712320,2000,X,Yes,None,178,1,174,2.11,4.46,174.45,173.0,174.0,163.61,26768.68,227.03,352.0,350.0,2.68,7.16,176.81,175.0,176.0,1
1712787,466,E,Yes,None,178,358,178,2.32,5.36,174.88,173.0,174.0,166.91,27860.04,218.48,352.0,351.0,2.67,7.16,176.7,175.0,176.0,1
1715070,733,A,Yes,None,180,355,179,2.66,7.06,177.15,179.0,178.0,146.52,21467.45,275.49,356.0,355.0,2.3,5.28,177.56,178.0,178.0,1
1716858,521,N,Yes,None,181,355,179,1.14,1.31,179.26,180.0,179.0,75.22,5658.26,339.34,355.0,355.0,1.2,1.44,178.28,179.0,179.0,1
1719392,1049,D,Yes,None,181,355,179,0.55,0.31,180.57,181.0,181.0,0.08,0.01,355.01,355.0,355.0,0.0,0.0,179.0,179.0,179.0,1
1721659,1305,a,Yes,None,181,354,179,0.08,0.01,180.99,181.0,181.0,0.43,0.18,354.76,355.0,355.0,0.0,0.0,179.0,179.0,179.0,1
1723109,751,O,Yes,None,181,354,179,0.0,0.0,181.0,181.0,181.0,0.5,0.25,354.47,354.0,354.0,0.0,0.0,179.0,179.0,179.0,1
1724876,517,M,Yes,None,181,354,179,0.0,0.0,181.0,181.0,181.0,0.33,0.11,354.12,354.0,354.0,0.0,0.0,179.0,179.0,179.0,1
1727439,1062,W,Yes,None,181,354,179,0.0,0.0,181.0,181.0,181.0,0.0,0.0,354.0,354.0,354.0,0.0,0.0,179.0,179.0,179.0,1
1730404,2000,x,Yes,None,182,2,179,0.32,0.1,181.11,181.0,181.0,40.52,1641.48,349.7,354.0,354.0,0.4,0.16,178.8,179.0,179.0,1
1731337,932,K,Yes,None,179,27,176,1.12,1.25,180.73,181.0,181.0,131.91,17401.53,288.84,354.0,354.0,0.83,0.69,178.79,179.0,179.0,1
1732910,500,R,Yes,None,182,358,179,1.23,1.51,180.78,181.0,181.0,155.09,24054.04,253.03,354.0,354.0,1.16,1.34,178.69,179.0,179.0,1
1734928,517,V,Yes,None,182,358,180,1.38,1.9,181.15,182.0,182.0,156.2,24398.54,254.14,358.0,358.0,1.28,1.63,179.16,180.0,180.0,1
1737444,1017,K,Yes,None,182,358,180,0.0,0.0,182.0,182.0,182.0,0.1,0.01,357.99,358.0,358.0,0.33,0.11,179.88,180.0,180.0,1
1739727,1289,a,Yes,None,182,358,180,0.0,0.0,182.0,182.0,182.0,0.0,0.0,358.0,358.0,358.0,0.0,0.0,180.0,180.0,180.0,1
1741542,1100,J,Yes,None,182,358,180,0.0,0.0,182.0,182.0,182.0,0.0,0.0,358.0,358.0,358.0,0.0,0.0,180.0,180.0,180.0,1
1743777,1333,K,Yes,None,182,358,180,0.0,0.0,182.0,182.0,182.0,0.27,0.07,357.92,358.0,358.0,0.0,0.0,180.0,180.0,180.0,1
1745842,1382,H,Yes,None,182,357,180,0.0,0.0,182.0,182.0,182.0,0.47,0.22,357.67,358.0,358.0,0.0,0.0,180.0,180.0,180.0,1
1748475,2000,X,Yes,None,182,357,180,0.06,0.0,182.0,182.0,182.0,0.5,0.25,357.44,357.0,357.0,0.0,0.0,180.0,180.0,180.0,1
1748921,445,F,Yes,None,183,357,180,0.17,0.03,182.03,182.0,182.0,0.48,0.23,357.35,357.0,357.0,0.0,0.0,180.0,180.0,180.0,1
1751226,750,Z,Yes,None,183,357,180,0.5,0.25,182.48,182.0,182.0,0.41,0.17,357.22,357.0,357.0,0.0,0.0,180.0,180.0,180.0,1
1753861,1369,L,Yes,None,183,357,180,0.11,0.01,182.99,183.0,183.0,0.0,0.0,357.0,357.0,357.0,0.13,0.02,180.02,180.0,180.0,1
1755945,1433,E,Yes,None,183,357,181,0.0,0.0,183.0,183.0,183.0,0.0,0.0,357.0,357.0,357.0,0.48,0.23,180.36,180.0,180.0,1
1757873,1343,D,Yes,None,183,357,181,0.0,0.0,183.0,183.0,183.0,0.0,0.0,357.0,357.0,357.0,0.45,0.2,180.72,181.0,181.0,1
1760545,2000,x,Yes,None,183,357,181,0.0,0.0,183.0,183.0,183.0,0.0,0.0,357.0,357.0,357.0,0.33,0.11,180.88,181.0,181.0,1
1762396,1850,O,Yes,None,183,357,181,0.0,0.0,183.0,183.0,183.0,0.0,0.0,357.0,357.0,357.0,0.32,0.1,180.88,181.0,181.0,1
1763146,600,L,Yes,None,183,357,181,0.0,0.0,183.0,183.0,183.0,0.0,0.0,357.0,357.0,357.0,0.32,0.1,180.88,181.0,181.0,1
1765029,472,P,Yes,None,183,357,181,0.0,0.0,183.0,183.0,183.0,0.0,0.0,357.0,357.0,357.0,0.0,0.0,181.0,181.0,181.0,1
1767445,884,E,Yes,None,183,357,181,0.0,0.0,183.0,183.0,183.0,0.0,0.0,357.0,357.0,357.0,0.0,0.0,181.0,181.0,181.0,1
1770579,2000,X,Yes,None,183,357,181,0.0,0.0,183.0,183.0,183.0,0.0,0.0,357.0,357.0,357.0,0.16,0.03,180.97,181.0,181.0,1
1772600,2000,x,Yes,None,183,357,181,0.0,0.0,183.0,183.0,183.0,0.0,0.0,357.0,357.0,357.0,0.16,0.03,180.97,181.0,181.0,1
1773452,851,P,Yes,None,183,357,181,0.0,0.0,183.0,183.0,183.0,0.0,0.0,357.0,357.0,357.0,0.16,0.03,180.97,181.0,181.0,1
1775340,732,D,Yes,None,183,357,181,0.0,0.0,183.0,183.0,183.0,0.0,0.0,357.0,357.0,357.0,0.0,0.0,181.0,181.0,181.0,1
1777169,546,F,Yes,None,183,357,181,0.0,0.0,183.0,183.0,183.0,0.1,0.01,356.99,357.0,357.0,0.0,0.0,181.0,181.0,181.0,1
1779355,715,a,Yes,None,183,356,181,0.0,0.0,183.0,183.0,183.0,0.43,0.18,356.76,357.0,357.0,0.0,0.0,181.0,181.0,181.0,1
1781940,1283,Y,Yes,None,183,356,181,0.0,0.0,183.0,183.0,183.0,0.49,0.24,356.61,357.0,357.0,0.0,0.0,181.0,181.0,181.0,1
1783558,889,V,Yes,None,183,357,181,0.0,0.0,183.0,183.0,183.0,0.5,0.25,356.52,357.0,357.0,0.0,0.0,181.0,181.0,181.0,1
1785224,551,H,Yes,None,182,5,179,0.17,0.03,182.97,183.0,183.0,69.51,4832.25,342.46,356.0,356.0,0.48,0.23,180.82,181.0,181.0,1
1787259,584,R,Yes,None,181,3,178,0.97,0.95,182.16,183.0,183.0,174.51,30454.62,200.2,356.0,356.0,1.95,3.79,179.17,181.0,180.0,1
1790688,2000,x,Yes,None,172,4,174,3.79,14.35,181.25,181.0,181.0,157.73,24878.65,216.21,6.0,329.0,2.2,4.86,175.0,177.0,176.0,1
1792692,2000,R,No,Omission,174,2,171,6.02,36.29,183.08,179.0,183.0,162.22,26314.67,191.76,332.0,328.0,5.38,28.93,176.74,174.0,175.0,0
1792942,250,V,Yes,None,176,8,174,6.31,39.86,182.79,179.0,183.0,163.94,26876.19,175.6,332.0,328.0,5.42,29.32,176.7,174.0,175.0,1
1794959,266,X,No,Commission,173,3,174,6.48,42.05,180.14,177.0,178.0,129.5,16770.84,68.52,3.0,9.0,4.81,23.17,177.66,177.0,176.0,0
1798707,2000,x,Yes,None,170,359,175,3.04,9.22,174.66,177.0,176.0,155.31,24120.56,101.28,3.0,5.0,1.79,3.19,174.28,175.0,174.0,1
1799092,385,F,Yes,None,171,359,175,3.13,9.8,174.18,170.0,174.0,166.96,27877.24,127.87,359.0,5.0,1.72,2.96,174.2,175.0,174.0,1
1801352,643,O,Yes,None,171,356,174,2.62,6.85,172.29,172.0,171.0,156.43,24471.35,262.72,359.0,356.0,1.35,1.81,173.88,174.0,174.0,1
1803091,366,S,Yes,None,173,355,172,0.72,0.51,171.36,172.0,171.0,1.61,2.59,356.57,356.0,356.0,0.56,0.31,174.23,174.0,174.0,1
1805258,522,A,Yes,None,171,357,173,0.99,0.98,171.92,172.0,172.0,3.37,11.38,353.91,356.0,356.0,0.72,0.51,173.61,174.0,174.0,1
1807185,444,a,Yes,None,175,17,171,1.43,2.05,171.71,173.0,172.0,90.19,8133.52,328.34,356.0,355.0,0.84,0.7,173.39,174.0,174.0,1
1809469,727,J,Yes,None,179,357,170,2.79,7.8,173.14,174.0,173.0,172.64,29804.64,185.0,356.0,352.0,1.79,3.2,172.25,174.0,173.0,1
1811108,350,S,Yes,None,185,355,169,4.87,23.74,177.58,185.0,176.0,172.39,29718.61,184.75,355.0,352.0,1.65,2.72,170.93,170.0,170.0,1
